date,high,low,cache,share_count,amount_in_shares,overall_result,comission,tax
2015-08-12,232.0,228.0,175.11,1859,427570.0,427745.11,139.89,0
2015-08-13,232.7,228.5,175.11,1859,426640.5,426815.61,139.89,0
2015-08-14,228.9,220.0,175.11,1859,421435.3,421610.41,139.89,0
2015-08-17,230.3,224.3,175.11,1859,427755.9,427931.01,139.89,0
2015-08-18,231.2,228.7,175.11,1859,426268.7,426443.81,139.89,0
2015-08-19,232.15,227.5,175.11,1859,423759.05,423934.16,139.89,0
2015-08-20,233.4,227.0,175.11,1859,431288.0,431463.11,139.89,0
2015-08-21,232.9,228.7,175.11,1859,425153.3,425328.41,139.89,0
2015-08-24,228.45,223.0,175.11,1859,415951.25,416126.36,139.89,0
2015-08-25,228.3,223.0,175.11,1859,417717.3,417892.41,139.89,0
2015-08-26,225.8,220.7,175.11,1859,410839.0,411014.11,139.89,0
2015-08-27,228.0,221.8,175.11,1859,422457.75,422632.86,139.89,0
2015-08-28,230.05,225.6,175.11,1859,425525.1,425700.21,139.89,0
2015-08-31,230.9,226.5,175.11,1859,425432.15,425607.26,139.89,0
2015-09-01,231.45,226.85,175.11,1859,423015.45,423190.56,139.89,0
2015-09-02,228.7,226.05,175.11,1859,423852.0,424027.11,139.89,0
2015-09-03,232.15,226.7,175.11,1859,428778.35,428953.46,139.89,0
2015-09-04,230.7,225.75,175.11,1859,420505.8,420680.91,139.89,0
2015-09-07,226.8,224.1,175.11,1859,417717.3,417892.41,139.89,0
2015-09-08,228.8,225.1,175.11,1859,422178.9,422354.01,139.89,0
2015-09-09,229.7,227.0,175.11,1859,421993.0,422168.11,139.89,0
2015-09-10,228.25,224.6,175.11,1859,419762.2,419937.31,139.89,0
2015-09-11,226.7,224.55,175.11,1859,419204.5,419379.61,139.89,0
2015-09-14,226.6,224.3,175.11,1859,419576.3,419751.41,139.89,0
2015-09-15,225.9,222.2,175.11,1859,413627.5,413802.61,139.89,0
2015-09-16,227.95,221.25,175.11,1859,422550.7,422725.81,139.89,0
2015-09-17,229.05,225.65,175.11,1859,419483.35,419658.46,139.89,0
2015-09-18,228.3,221.0,175.11,1859,416137.15,416312.26,139.89,0
2015-09-21,225.25,221.7,175.11,1859,413162.75,413337.86,139.89,0
2015-09-22,224.0,221.0,175.11,1859,412605.05,412780.16,139.89,0
2015-09-23,223.6,216.4,175.11,1859,402845.3,403020.41,139.89,0
2015-09-24,218.95,213.15,175.11,1859,396245.85,396420.96,139.89,0
2015-09-25,217.9,213.7,175.11,1859,399963.85,400138.96,139.89,0
2015-09-28,216.85,210.65,175.11,1859,391877.2,392052.31,139.89,0
2015-09-29,212.65,208.3,175.11,1859,392899.65,393074.76,139.89,0
2015-09-30,216.1,211.85,175.11,1859,395409.3,395584.41,139.89,0
2015-10-01,215.1,211.05,175.11,1859,392899.65,393074.76,139.89,0
2015-10-02,212.8,207.5,175.11,1859,389832.3,390007.41,139.89,0
2015-10-05,216.8,211.15,175.11,1859,399034.35,399209.46,139.89,0
2015-10-06,216.15,213.5,175.11,1859,399220.25,399395.36,139.89,0
2015-10-07,215.5,210.5,175.11,1859,392249.0,392424.11,139.89,0
2015-10-08,214.4,210.6,175.11,1859,397733.05,397908.16,139.89,0
2015-10-09,218.0,214.1,175.11,1859,402473.5,402648.61,139.89,0
2015-10-12,219.0,214.35,175.11,1859,400149.75,400324.86,139.89,0
2015-10-13,214.95,209.6,175.11,1859,399499.1,399674.21,139.89,0
2015-10-14,216.55,213.0,175.11,1859,401636.95,401812.06,139.89,0
2015-10-15,221.15,215.2,175.11,1859,408329.35,408504.46,139.89,0
2015-10-16,222.0,217.5,175.11,1859,407121.0,407296.11,139.89,0
2015-10-19,221.0,217.0,175.11,1859,404518.4,404693.51,139.89,0
2015-10-20,218.4,213.9,175.11,1859,398290.75,398465.86,139.89,0
2015-10-21,215.15,211.5,175.11,1859,395502.25,395677.36,139.89,0
2015-10-22,213.25,210.1,175.11,1859,392249.0,392424.11,139.89,0
2015-10-23,213.5,210.8,175.11,1859,392527.85,392702.96,139.89,0
2015-10-26,214.9,210.5,175.11,1859,396896.5,397071.61,139.89,0
2015-10-27,213.7,211.15,175.11,1859,395130.45,395305.56,139.89,0
2015-10-28,214.25,211.45,175.11,1859,397826.0,398001.11,139.89,0
2015-10-29,214.75,211.05,175.11,1859,392620.8,392795.91,139.89,0
2015-10-30,212.65,206.75,175.11,1859,387229.7,387404.81,139.89,0
2015-11-02,211.65,207.95,175.11,1859,392620.8,392795.91,139.89,0
2015-11-03,212.95,209.2,175.11,1859,388902.8,389077.91,139.89,0
2015-11-05,211.3,201.0,175.11,1859,375518.0,375693.11,139.89,0
2015-11-06,205.2,202.0,175.11,1859,376540.45,376715.56,139.89,0
2015-11-09,204.0,200.0,175.11,1859,372729.5,372904.61,139.89,0
2015-11-10,201.3,194.3,175.11,1859,361947.3,362122.41,139.89,0
2015-11-11,198.2,186.7,175.11,1859,359809.45,359984.56,139.89,0
2015-11-12,198.7,193.55,175.11,1859,362505.0,362680.11,139.89,0
2015-11-13,195.5,192.0,175.11,1859,361389.6,361564.71,139.89,0
2015-11-16,201.9,193.65,175.11,1859,370033.95,370209.06,139.89,0
2015-11-17,210.55,200.05,175.11,1859,390111.15,390286.26,139.89,0
2015-11-18,217.5,210.4,175.11,1859,399499.1,399674.21,139.89,0
2015-11-19,218.2,212.0,175.11,1859,398011.9,398187.01,139.89,0
2015-11-20,219.55,213.15,175.11,1859,407678.7,407853.81,139.89,0
2015-11-23,221.9,217.2,175.11,1859,412140.3,412315.41,139.89,0
2015-11-24,224.0,211.6,175.11,1859,395688.15,395863.26,139.89,0
2015-11-25,219.55,214.0,175.11,1859,407121.0,407296.11,139.89,0
2015-11-26,222.45,216.05,175.11,1859,404332.5,404507.61,139.89,0
2015-11-27,217.7,214.0,175.11,1859,397918.95,398094.06,139.89,0
2015-11-30,218.1,214.0,175.11,1859,404704.3,404879.41,139.89,0
2015-12-01,219.8,215.5,175.11,1859,402473.5,402648.61,139.89,0
2015-12-02,218.8,216.45,175.11,1859,403403.0,403578.11,139.89,0
2015-12-03,217.55,215.0,175.11,1859,404425.45,404600.56,139.89,0
2015-12-04,219.0,214.4,175.11,1859,399313.2,399488.31,139.89,0
2015-12-07,216.75,212.0,175.11,1859,401544.0,401719.11,139.89,0
2015-12-08,218.3,213.25,175.11,1859,401451.05,401626.16,139.89,0
2015-12-09,218.5,215.15,175.11,1859,406098.55,406273.66,139.89,0
2015-12-10,221.6,215.5,175.11,1859,403403.0,403578.11,139.89,0
2015-12-11,218.95,214.75,175.11,1859,401544.0,401719.11,139.89,0
2015-12-14,216.75,211.35,175.11,1859,396989.45,397164.56,139.89,0
2015-12-15,217.9,214.05,175.11,1859,403403.0,403578.11,139.89,0
2015-12-16,221.75,217.0,175.11,1859,408980.0,409155.11,139.89,0
2015-12-17,222.0,219.1,175.11,1859,411024.9,411200.01,139.89,0
2015-12-18,221.5,216.4,175.11,1859,411768.5,411943.61,139.89,0
2015-12-21,220.85,212.3,175.11,1859,396059.95,396235.06,139.89,0
2015-12-22,215.45,212.4,175.11,1859,395688.15,395863.26,139.89,0
2015-12-23,215.95,210.7,175.11,1859,393643.25,393818.36,139.89,0
2015-12-24,214.8,211.6,175.11,1859,395967.0,396142.11,139.89,0
2015-12-25,213.25,211.0,175.11,1859,394479.8,394654.91,139.89,0
2015-12-28,212.45,210.2,175.11,1859,390854.75,391029.86,139.89,0
2015-12-29,211.5,205.35,175.11,1859,393178.5,393353.61,139.89,0
2015-12-30,212.5,209.05,175.11,1859,390390.0,390565.11,139.89,0
2016-01-04,210.95,207.35,175.11,1859,387508.55,387683.66,139.89,0
2016-01-05,210.95,208.3,175.11,1859,391784.25,391959.36,139.89,0
2016-01-06,212.4,208.65,175.11,1859,390390.0,390565.11,139.89,0
2016-01-11,207.7,197.75,175.11,1859,372822.45,372997.56,139.89,0
2016-01-12,207.25,198.1,175.11,1859,381095.0,381270.11,139.89,0
2016-01-13,209.0,205.75,175.11,1859,386672.0,386847.11,139.89,0
2016-01-14,211.5,206.05,175.11,1859,391970.15,392145.26,139.89,0
2016-01-15,214.0,200.5,175.11,1859,381095.0,381270.11,139.89,0
2016-01-18,207.35,202.75,175.11,1859,381838.6,382013.71,139.89,0
2016-01-19,214.45,207.05,175.11,1859,386672.0,386847.11,139.89,0
2016-01-20,208.0,203.45,175.11,1859,380723.2,380898.31,139.89,0
2016-01-21,213.7,205.05,175.11,1859,393550.3,393725.41,139.89,0
2016-01-22,220.0,212.05,175.11,1859,402473.5,402648.61,139.89,0
2016-01-25,219.3,214.1,175.11,1859,400614.5,400789.61,139.89,0
2016-01-26,218.25,213.55,175.11,1859,405447.9,405623.01,139.89,0
2016-01-27,224.0,216.75,175.11,1859,416416.0,416591.11,139.89,0
2016-01-28,227.65,222.55,175.11,1859,422364.8,422539.91,139.89,0
2016-01-29,228.4,221.5,175.11,1859,420134.0,420309.11,139.89,0
2016-02-01,228.45,223.9,175.11,1859,421993.0,422168.11,139.89,0
2016-02-02,230.0,225.6,175.11,1859,426640.5,426815.61,139.89,0
2016-02-03,231.4,226.5,175.11,1859,428685.4,428860.51,139.89,0
2016-02-04,236.3,230.75,175.11,1859,431288.0,431463.11,139.89,0
2016-02-05,234.5,227.35,175.11,1859,431009.15,431184.26,139.89,0
2016-02-08,231.95,226.35,175.11,1859,421993.0,422168.11,139.89,0
2016-02-09,230.0,226.1,175.11,1859,425711.0,425886.11,139.89,0
2016-02-10,229.85,225.5,175.11,1859,423108.4,423283.51,139.89,0
2016-02-11,228.9,221.6,175.11,1859,420691.7,420866.81,139.89,0
2016-02-12,229.8,225.45,175.11,1859,427105.25,427280.36,139.89,0
2016-02-15,231.1,228.3,175.11,1859,424781.5,424956.61,139.89,0
2016-02-16,233.0,227.4,175.11,1859,433147.0,433322.11,139.89,0
2016-02-17,237.0,232.6,175.11,1859,435377.8,435552.91,139.89,0
2016-02-18,239.7,234.2,175.11,1859,442442.0,442617.11,139.89,0
2016-02-19,239.15,235.2,175.11,1859,440211.2,440386.31,139.89,0
2016-02-20,238.85,234.55,175.11,1859,437608.6,437783.71,139.89,0
2016-02-22,238.55,235.0,175.11,1859,442442.0,442617.11,139.89,0
2016-02-24,236.9,226.55,175.11,1859,423852.0,424027.11,139.89,0
2016-02-25,231.0,226.6,175.11,1859,424037.9,424213.01,139.89,0
2016-02-26,232.95,228.7,175.11,1859,428034.75,428209.86,139.89,0
2016-02-29,235.6,227.4,175.11,1859,433147.0,433322.11,139.89,0
2016-03-01,235.4,230.15,175.11,1859,429336.05,429511.16,139.89,0
2016-03-02,232.15,230.35,175.11,1859,429429.0,429604.11,139.89,0
2016-03-03,235.0,231.75,175.11,1859,435935.5,436110.61,139.89,0
2016-03-04,235.0,232.0,175.11,1859,436214.35,436389.46,139.89,0
2016-03-07,240.0,234.3,175.11,1859,445509.35,445684.46,139.89,0
2016-03-09,239.45,235.5,175.11,1859,439653.5,439828.61,139.89,0
2016-03-10,237.6,232.4,175.11,1859,432775.2,432950.31,139.89,0
2016-03-11,236.9,231.1,175.11,1859,431009.15,431184.26,139.89,0
2016-03-14,236.95,231.3,175.11,1859,432961.1,433136.21,139.89,0
2016-03-15,235.3,232.0,175.11,1859,431566.85,431741.96,139.89,0
2016-03-16,236.95,232.4,175.11,1859,440490.05,440665.16,139.89,0
2016-03-17,239.75,233.4,175.11,1859,438724.0,438899.11,139.89,0
2016-03-18,238.0,234.5,175.11,1859,435935.5,436110.61,139.89,0
2016-03-21,237.45,231.55,175.11,1859,440954.8,441129.91,139.89,0
2016-03-22,240.0,237.4,175.11,1859,444301.0,444476.11,139.89,0
2016-03-23,239.55,234.55,175.11,1859,437794.5,437969.61,139.89,0
2016-03-24,236.9,233.4,175.11,1859,438724.0,438899.11,139.89,0
2016-03-25,238.15,235.65,175.11,1859,439653.5,439828.61,139.89,0
2016-03-28,238.85,234.35,175.11,1859,440490.05,440665.16,139.89,0
2016-03-29,237.95,235.4,175.11,1859,437608.6,437783.71,139.89,0
2016-03-30,238.2,235.6,175.11,1859,439374.65,439549.76,139.89,0
2016-03-31,240.1,235.6,175.11,1859,446345.9,446521.01,139.89,0
2016-04-01,239.35,235.35,175.11,1859,441698.4,441873.51,139.89,0
2016-04-04,239.75,236.05,175.11,1859,439560.55,439735.66,139.89,0
2016-04-05,236.9,233.05,175.11,1859,433704.7,433879.81,139.89,0
2016-04-06,234.8,231.8,175.11,1859,431102.1,431277.21,139.89,0
2016-04-07,234.9,232.3,175.11,1859,435749.6,435924.71,139.89,0
2016-04-08,239.9,233.15,175.11,1859,442627.9,442803.01,139.89,0
2016-04-11,251.85,238.55,175.11,1859,467538.5,467713.61,139.89,0
2016-04-12,253.75,245.5,175.11,1859,464750.0,464925.11,139.89,0
2016-04-13,255.0,251.0,175.11,1859,467910.3,468085.41,139.89,0
2016-04-14,253.0,248.0,175.11,1859,468003.25,468178.36,139.89,0
2016-04-15,252.85,249.4,175.11,1859,468468.0,468643.11,139.89,0
2016-04-18,250.4,246.5,175.11,1859,463820.5,463995.61,139.89,0
2016-04-19,259.45,249.5,175.11,1859,482317.55,482492.66,139.89,0
2016-04-20,260.4,254.45,175.11,1859,478134.8,478309.91,139.89,0
2016-04-21,259.45,254.0,175.11,1859,478506.6,478681.71,139.89,0
2016-04-22,259.65,256.8,175.11,1859,480551.5,480726.61,139.89,0
2016-04-25,259.3,256.3,175.11,1859,477948.9,478124.01,139.89,0
2016-04-26,258.9,255.35,175.11,1859,475904.0,476079.11,139.89,0
2016-04-27,258.8,254.75,175.11,1859,477205.3,477380.41,139.89,0
2016-04-28,257.85,254.55,175.11,1859,477112.35,477287.46,139.89,0
2016-04-29,259.8,251.5,175.11,1859,470327.0,470502.11,139.89,0
2016-05-04,257.5,250.25,175.11,1859,478134.8,478309.91,139.89,0
2016-05-05,258.15,254.05,175.11,1859,477298.25,477473.36,139.89,0
2016-05-06,263.2,255.6,175.11,1859,487150.95,487326.06,139.89,0
2016-05-10,261.15,248.0,175.11,1859,470327.0,470502.11,139.89,0
2016-05-11,256.5,251.15,175.11,1859,470327.0,470502.11,139.89,0
2016-05-12,256.2,250.75,175.11,1859,474416.8,474591.91,139.89,0
2016-05-13,256.8,251.25,175.11,1859,476089.9,476265.01,139.89,0
2016-05-16,261.6,255.1,175.11,1859,481852.8,482027.91,139.89,0
2016-05-17,261.0,254.45,175.11,1859,482317.55,482492.66,139.89,0
2016-05-18,262.9,258.8,175.11,1859,488731.1,488906.21,139.89,0
2016-05-19,261.0,251.85,175.11,1859,469583.4,469758.51,139.89,0
2016-05-20,258.4,252.6,175.11,1859,479622.0,479797.11,139.89,0
2016-05-23,258.8,252.85,175.11,1859,470512.9,470688.01,139.89,0
2016-05-24,254.9,252.5,175.11,1859,473673.2,473848.31,139.89,0
2016-05-25,259.75,255.05,175.11,1859,475904.0,476079.11,139.89,0
2016-05-26,258.15,254.7,175.11,1859,473487.3,473662.41,139.89,0
2016-05-27,256.9,254.05,175.11,1859,475532.2,475707.31,139.89,0
2016-05-30,256.4,254.1,175.11,1859,475067.45,475242.56,139.89,0
2016-05-31,257.8,255.1,175.11,1859,478041.85,478216.96,139.89,0
2016-06-01,258.0,248.8,175.11,1859,468282.1,468457.21,139.89,0
2016-06-02,255.15,247.5,175.11,1859,473208.45,473383.56,139.89,0
2016-06-03,256.25,251.5,175.11,1859,470327.0,470502.11,139.89,0
2016-06-06,272.8,253.85,175.11,1859,496353.0,496528.11,139.89,0
2016-06-07,268.7,263.1,175.11,1859,492542.05,492717.16,139.89,0
2016-06-08,267.4,263.0,175.11,1859,489660.6,489835.71,139.89,0
2016-06-09,265.6,260.0,175.11,1859,491054.85,491229.96,139.89,0
2016-06-10,264.45,259.75,175.11,1859,484641.3,484816.41,139.89,0
2016-06-14,263.4,256.0,175.11,1859,489660.6,489835.71,139.89,0
2016-06-15,268.45,261.25,175.11,1859,498769.7,498944.81,139.89,0
2016-06-16,268.8,255.0,175.11,1859,475904.0,476079.11,139.89,0
2016-06-17,259.85,253.3,175.11,1859,470884.7,471059.81,139.89,0
2016-06-20,264.3,255.45,175.11,1859,487429.8,487604.91,139.89,0
2016-06-21,261.0,253.0,175.11,1859,474230.9,474406.01,139.89,0
2016-06-22,258.2,253.0,175.11,1859,470327.0,470502.11,139.89,0
2016-06-23,255.65,248.25,175.11,1859,464564.1,464739.21,139.89,0
2016-06-24,250.7,238.05,175.11,1859,442720.85,442895.96,139.89,0
2016-06-27,239.4,232.15,175.11,1859,435935.5,436110.61,139.89,0
2016-06-28,242.0,234.5,175.11,1859,447647.2,447822.31,139.89,0
2016-06-29,243.5,237.55,175.11,1859,452666.5,452841.61,139.89,0
2016-06-30,245.45,242.1,175.11,1859,451829.95,452005.06,139.89,0
2016-07-01,248.0,240.55,175.11,1859,455547.95,455723.06,139.89,0
2016-07-04,237.4,233.0,175.11,1859,437701.55,437876.66,139.89,0
2016-07-05,237.1,233.0,175.11,1859,437143.85,437318.96,139.89,0
2016-07-06,235.75,233.0,175.11,1859,437236.8,437411.91,139.89,0
2016-07-07,237.6,227.45,175.11,1859,430358.5,430533.61,139.89,0
2016-07-08,232.25,225.0,175.11,1859,431288.0,431463.11,139.89,0
2016-07-11,239.3,229.3,175.11,1859,442813.8,442988.91,139.89,0
2016-07-12,240.95,237.0,175.11,1859,442534.95,442710.06,139.89,0
2016-07-13,238.6,235.2,175.11,1859,438445.15,438620.26,139.89,0
2016-07-14,236.65,231.3,175.11,1859,432217.5,432392.61,139.89,0
2016-07-15,236.25,232.8,175.11,1859,437236.8,437411.91,139.89,0
2016-07-18,237.4,231.55,175.11,1859,440397.1,440572.21,139.89,0
2016-07-19,238.95,234.7,175.11,1859,437515.65,437690.76,139.89,0
2016-07-20,239.8,235.35,175.11,1859,445230.5,445405.61,139.89,0
2016-07-21,244.3,237.7,175.11,1859,454153.7,454328.81,139.89,0
2016-07-22,247.0,241.95,175.11,1859,453410.1,453585.21,139.89,0
2016-07-25,247.4,242.6,175.11,1859,455826.8,456001.91,139.89,0
2016-07-26,249.05,244.5,175.11,1859,462519.2,462694.31,139.89,0
2016-07-27,250.85,246.55,175.11,1859,463541.65,463716.76,139.89,0
2016-07-28,251.8,248.0,175.11,1859,468096.2,468271.31,139.89,0
2016-07-29,253.9,250.4,175.11,1859,468468.0,468643.11,139.89,0
2016-08-01,254.85,247.35,175.11,1859,466516.05,466691.16,139.89,0
2016-08-02,250.95,245.0,175.11,1859,461032.0,461207.11,139.89,0
2016-08-03,247.5,245.2,175.11,1859,457314.0,457489.11,139.89,0
2016-08-04,250.45,246.25,175.11,1859,462147.4,462322.51,139.89,0
2016-08-05,250.45,245.1,175.11,1859,459544.8,459719.91,139.89,0
2016-08-08,251.0,247.5,175.11,1859,466423.1,466598.21,139.89,0
2016-08-09,252.5,249.55,175.11,1859,469211.6,469386.71,139.89,0
2016-08-10,253.95,249.2,175.11,1859,464750.0,464925.11,139.89,0
2016-08-11,250.7,247.05,175.11,1859,465679.5,465854.61,139.89,0
2016-08-12,252.75,248.7,175.11,1859,468096.2,468271.31,139.89,0
2016-08-15,252.05,248.8,175.11,1859,464471.15,464646.26,139.89,0
2016-08-16,251.9,248.3,175.11,1859,468282.1,468457.21,139.89,0
2016-08-17,251.35,247.4,175.11,1859,460195.45,460370.56,139.89,0
2016-08-18,248.4,236.3,175.11,1859,446160.0,446335.11,139.89,0
2016-08-19,241.15,234.0,175.11,1859,439932.35,440107.46,139.89,0
2016-08-22,238.65,234.6,175.11,1859,440768.9,440944.01,139.89,0
2016-08-23,239.5,236.1,175.11,1859,441233.65,441408.76,139.89,0
2016-08-24,238.05,234.05,175.11,1859,437329.75,437504.86,139.89,0
2016-08-25,238.2,235.2,175.11,1859,441512.5,441687.61,139.89,0
2016-08-26,239.35,236.5,175.11,1859,440954.8,441129.91,139.89,0
2016-08-29,237.85,235.1,175.11,1859,438816.95,438992.06,139.89,0
2016-08-30,241.55,236.25,175.11,1859,447554.25,447729.36,139.89,0
2016-08-31,244.8,237.65,175.11,1859,444486.9,444662.01,139.89,0
2016-09-01,240.75,235.8,175.11,1859,440583.0,440758.11,139.89,0
